,bed1_averageRent,bed1_minRent,bed1_maxRent,bed1_totalRentals,bed2_averageRent,bed2_minRent,bed2_maxRent,bed2_totalRentals,bed3_averageRent,bed3_minRent,bed3_maxRent,bed3_totalRentals,bed4_averageRent,bed4_minRent,bed4_maxRent,bed4_totalRentals,bed5_averageRent,bed5_minRent,bed5_maxRent,bed5_totalRentals,bed0_averageRent,bed0_minRent,bed0_maxRent,bed0_totalRentals
95713,1500.0,1500.0,1500.0,1.0,1608.33,1475.0,1700.0,3.0,2400.0,2300.0,2500.0,2.0,2300.0,2300.0,2300.0,1.0,4500.0,4500.0,4500.0,1.0,,,,
95714,,,,,,,,,,,,,,,,,,,,,1200.0,1200.0,1200.0,1.0
95715,,,,,,,,,4650.0,4650.0,4650.0,1.0,,,,,,,,,,,,
95717,825.0,825.0,825.0,1.0,,,,,,,,,,,,,,,,,,,,
95722,,,,,1850.0,1850.0,1850.0,2.0,,,,,,,,,,,,,,,,
95728,1500.0,1500.0,1500.0,1.0,,,,,,,,,,,,,,,,,,,,
95746,1350.0,1350.0,1350.0,1.0,2252.5,1595.0,2825.0,4.0,2847.92,2395.0,3450.0,12.0,3530.71,2750.0,5500.0,14.0,4822.5,3695.0,5800.0,4.0,1800.0,1800.0,1800.0,1.0
95747,1498.83,900.0,1899.0,6.0,2453.54,1895.0,3495.0,28.0,2623.64,1250.0,4450.0,113.0,2898.65,1400.0,4550.0,94.0,3612.16,2850.0,4595.0,25.0,2189.83,1690.0,3249.0,6.0
95765,1896.25,1500.0,2050.0,4.0,2263.67,1000.0,2985.0,15.0,2635.11,1885.0,3250.0,44.0,2916.02,1150.0,3700.0,44.0,3341.13,2795.0,4395.0,8.0,1939.83,1750.0,2315.0,6.0
96140,,,,,2460.0,2460.0,2460.0,1.0,3400.0,3400.0,3400.0,1.0,,,,,4900.0,4900.0,4900.0,1.0,,,,
96143,1390.0,1390.0,1390.0,1.0,2600.0,2450.0,2750.0,4.0,8500.0,8500.0,8500.0,1.0,5200.0,3500.0,6900.0,2.0,,,,,1500.0,1350.0,1650.0,2.0
96145,,,,,,,,,4933.33,3800.0,6000.0,3.0,,,,,,,,,,,,
96146,,,,,,,,,3532.67,2598.0,5000.0,3.0,,,,,35000.0,35000.0,35000.0,1.0,,,,
96148,2125.0,1950.0,2300.0,2.0,2800.0,2800.0,2800.0,1.0,,,,,3500.0,3500.0,3500.0,1.0,,,,,1666.67,1500.0,2000.0,3.0
94901,2183.58,1350.0,3495.0,26.0,3585.0,2895.0,4800.0,12.0,4718.61,1800.0,6400.0,18.0,6876.25,5100.0,9500.0,8.0,12000.0,12000.0,12000.0,1.0,2518.0,1750.0,3450.0,4.0
94903,2718.8,1975.0,4500.0,5.0,3115.29,2100.0,6000.0,17.0,4073.21,3500.0,5250.0,14.0,5457.14,3750.0,8000.0,7.0,4625.0,4250.0,5000.0,2.0,2409.0,1725.0,2906.0,4.0
94904,3350.0,2900.0,3800.0,2.0,3454.27,2199.0,6500.0,15.0,4975.0,4150.0,7100.0,6.0,9520.0,6950.0,13000.0,5.0,,,,,,,,
94920,3820.71,2900.0,4690.0,7.0,4821.42,2775.0,9000.0,24.0,9285.71,3450.0,30000.0,21.0,13892.25,8700.0,40000.0,20.0,11500.0,9000.0,13500.0,5.0,3408.33,3000.0,4225.0,3.0
94925,2255.8,1700.0,3090.0,5.0,3149.17,1100.0,4500.0,6.0,5142.14,4500.0,6000.0,7.0,13969.0,6000.0,22000.0,10.0,8225.0,6500.0,9950.0,2.0,3649.33,2485.0,5048.0,3.0
94930,2798.0,2798.0,2798.0,1.0,3681.25,2100.0,5000.0,4.0,,,,,6000.0,6000.0,6000.0,1.0,,,,,,,,
94933,2500.0,2500.0,2500.0,1.0,,,,,,,,,,,,,,,,,,,,
94937,,,,,,,,,5900.0,5900.0,5900.0,1.0,15000.0,15000.0,15000.0,1.0,,,,,,,,
94939,2447.5,2100.0,2795.0,2.0,3999.17,2895.0,5000.0,6.0,7048.33,6150.0,8495.0,3.0,9475.0,8950.0,10000.0,2.0,,,,,3043.0,2666.0,3420.0,2.0
94940,,,,,,,,,8500.0,8500.0,8500.0,1.0,,,,,,,,,,,,
94941,2871.31,2050.0,3822.0,13.0,3946.58,2200.0,6800.0,19.0,5920.25,3995.0,9000.0,20.0,8963.24,4995.0,15750.0,17.0,9633.33,9000.0,9950.0,3.0,2312.25,600.0,2949.0,4.0
94945,1800.0,1800.0,1800.0,1.0,2372.5,2195.0,2550.0,2.0,3478.57,950.0,5000.0,7.0,6650.0,4250.0,11750.0,4.0,5750.0,5750.0,5750.0,1.0,2755.0,2755.0,2755.0,1.0
94946,,,,,,,,,2000.0,2000.0,2000.0,1.0,,,,,,,,,,,,
94947,1673.5,897.0,2450.0,2.0,2919.17,2000.0,3555.0,12.0,3970.77,2950.0,5200.0,13.0,4883.33,4800.0,5000.0,3.0,5800.0,5800.0,5800.0,1.0,2173.0,2173.0,2173.0,1.0
94949,2497.5,1900.0,3095.0,2.0,3054.29,2650.0,3495.0,7.0,4930.0,3600.0,6750.0,5.0,5489.0,4600.0,7500.0,10.0,5725.0,5200.0,6250.0,2.0,2732.5,2715.0,2750.0,2.0
94956,,,,,,,,,,,,,,,,,,,,,950.0,950.0,950.0,1.0
94960,2216.43,1725.0,3600.0,7.0,3291.67,2200.0,4250.0,6.0,5799.29,3750.0,10500.0,7.0,10650.0,6300.0,15000.0,2.0,9950.0,9950.0,9950.0,1.0,1723.33,1495.0,1875.0,3.0
94963,,,,,,,,,,,,,12000.0,12000.0,12000.0,1.0,,,,,,,,
94964,,,,,,,,,4000.0,4000.0,4000.0,1.0,,,,,,,,,,,,
94965,3546.0,2000.0,6500.0,15.0,4428.57,2525.0,7800.0,14.0,7186.81,2700.0,16000.0,16.0,11498.33,10000.0,13995.0,3.0,,,,,2182.5,1800.0,2600.0,6.0
94970,,,,,3000.0,3000.0,3000.0,1.0,,,,,,,,,,,,,,,,
94973,,,,,3800.0,3800.0,3800.0,1.0,,,,,,,,,,,,,1850.0,1850.0,1850.0,1.0
94022,2305.0,1800.0,2950.0,5.0,4623.75,2905.0,7950.0,8.0,6897.38,4595.0,9500.0,16.0,8840.0,5900.0,11000.0,10.0,15000.0,12500.0,20000.0,3.0,2275.0,2200.0,2350.0,2.0
94024,1950.0,1950.0,1950.0,1.0,4485.0,3975.0,4995.0,2.0,5604.13,4900.0,7000.0,8.0,8456.07,5950.0,11950.0,14.0,9959.0,5900.0,12000.0,5.0,2770.0,2770.0,2770.0,1.0
94040,3209.64,1675.0,5350.0,78.0,3795.39,1472.0,6220.0,67.0,4942.32,2995.0,6450.0,19.0,6369.0,4995.0,8000.0,5.0,8500.0,8500.0,8500.0,1.0,3076.36,1895.0,4050.0,22.0
94041,4126.53,1895.0,6160.0,89.0,4799.41,2495.0,6220.0,44.0,4277.3,750.0,6500.0,23.0,6108.8,4950.0,6800.0,5.0,,,,,3601.65,2000.0,4280.0,23.0
94043,3138.98,1260.0,4970.0,55.0,3347.9,2050.0,4700.0,51.0,4131.33,1050.0,6000.0,40.0,6262.5,5250.0,8500.0,4.0,1100.0,1100.0,1100.0,1.0,2865.33,1795.0,4038.0,24.0
94086,2933.27,1450.0,4510.0,75.0,3090.36,1995.0,4450.0,55.0,4063.23,2100.0,5500.0,47.0,5284.0,4300.0,6500.0,5.0,5283.33,4850.0,6000.0,3.0,3085.8,1800.0,4050.0,15.0
94087,2872.52,910.0,4310.0,63.0,2943.42,1200.0,5600.0,38.0,4383.55,1600.0,7000.0,44.0,5565.04,3995.0,7000.0,27.0,5200.0,3900.0,6500.0,2.0,2269.5,1685.0,3535.0,14.0
94089,2782.23,1200.0,3490.0,31.0,3821.13,3100.0,4890.0,15.0,3654.8,1400.0,4295.0,10.0,5000.0,4500.0,5500.0,2.0,,,,,3110.33,2699.0,3520.0,9.0
94301,3331.25,1000.0,5300.0,48.0,4646.21,2500.0,8694.0,43.0,8222.5,3800.0,26995.0,14.0,13625.0,5500.0,35000.0,8.0,10950.0,10000.0,12000.0,4.0,3119.08,1575.0,4101.0,12.0
94304,3980.0,3600.0,4550.0,4.0,,,,,,,,,100000.0,100000.0,100000.0,1.0,,,,,2805.0,2805.0,2805.0,1.0
94305,1600.0,1600.0,1600.0,1.0,,,,,,,,,,,,,,,,,,,,
94306,2958.71,1650.0,3950.0,31.0,3757.53,2200.0,4820.0,36.0,5041.3,1650.0,7800.0,27.0,8683.33,6000.0,19500.0,12.0,6930.0,5295.0,8500.0,3.0,3238.6,2300.0,4725.0,5.0
95002,,,,,,,,,,,,,4500.0,4500.0,4500.0,2.0,,,,,,,,
95008,2799.53,1250.0,4495.0,57.0,3125.31,1795.0,4540.0,67.0,3623.06,1200.0,5600.0,36.0,4606.58,1195.0,11000.0,12.0,5379.0,4600.0,6500.0,5.0,2541.21,1350.0,3458.0,14.0
95014,2762.56,900.0,3760.0,41.0,3578.46,2495.0,5000.0,50.0,4333.52,3250.0,5800.0,25.0,6116.67,4150.0,10500.0,15.0,8541.67,6850.0,11000.0,6.0,3062.0,1870.0,3900.0,6.0
95020,2062.3,1625.0,2400.0,10.0,2454.23,2100.0,2850.0,13.0,3349.57,2500.0,4200.0,21.0,3759.29,3100.0,4995.0,14.0,5218.0,4295.0,5950.0,5.0,2093.75,1500.0,2500.0,4.0
95030,2899.29,2395.0,3600.0,7.0,3300.0,3000.0,3700.0,3.0,5682.42,3995.0,7900.0,12.0,8098.33,6500.0,9800.0,3.0,9500.0,9500.0,9500.0,1.0,2700.0,1950.0,3450.0,2.0
95032,2604.29,1795.0,4195.0,21.0,3641.58,2000.0,5500.0,19.0,4241.67,1400.0,6300.0,18.0,5821.0,4200.0,8500.0,10.0,11100.0,7200.0,15000.0,2.0,2224.5,1975.0,2925.0,4.0
95035,2974.68,950.0,3670.0,47.0,3308.49,2200.0,4560.0,39.0,3790.04,2700.0,4595.0,45.0,3628.33,995.0,5500.0,12.0,4400.0,3800.0,5100.0,3.0,2590.0,1595.0,3335.0,13.0
95037,1734.0,1200.0,2200.0,10.0,2644.85,1995.0,3050.0,13.0,3604.96,2300.0,4500.0,25.0,4407.86,3400.0,6000.0,14.0,5173.33,4595.0,6000.0,6.0,2067.17,1500.0,2510.0,6.0
95046,1500.0,1500.0,1500.0,1.0,,,,,3700.0,3200.0,4200.0,2.0,,,,,,,,,,,,
95050,2084.1,800.0,3670.0,48.0,2625.83,1850.0,3750.0,52.0,3819.38,2500.0,4950.0,26.0,5087.0,4000.0,6335.0,12.0,,,,,2468.5,1575.0,3846.0,8.0
95051,2527.16,920.0,4200.0,49.0,3215.11,1885.0,5300.0,80.0,3924.12,1650.0,8000.0,41.0,5143.33,4300.0,9000.0,15.0,5145.0,4800.0,5490.0,2.0,2639.47,1650.0,3495.0,17.0
95054,3382.54,2200.0,4410.0,48.0,3649.76,2850.0,3950.0,25.0,4098.85,3200.0,4980.0,27.0,4720.45,3800.0,6350.0,11.0,5995.0,5995.0,5995.0,1.0,3069.5,2957.0,3310.0,4.0
95070,,,,,3827.5,3295.0,4500.0,6.0,4856.5,3195.0,7900.0,10.0,6370.94,3750.0,8000.0,16.0,6724.38,4595.0,7750.0,8.0,2650.0,2500.0,2800.0,2.0
95110,2557.78,1500.0,3600.0,27.0,3000.25,2200.0,4600.0,24.0,4162.0,3112.0,5000.0,8.0,5000.0,5000.0,5000.0,1.0,,,,,2426.71,1700.0,2846.0,7.0
95111,1515.0,850.0,2200.0,3.0,2494.58,700.0,3150.0,12.0,3325.44,2995.0,3695.0,9.0,4312.27,3695.0,4800.0,11.0,,,,,1791.5,1699.0,1884.0,2.0
95112,1881.81,750.0,3400.0,104.0,2667.08,975.0,5200.0,53.0,3357.04,865.0,4200.0,26.0,3916.67,1200.0,4950.0,6.0,,,,,2081.86,900.0,3280.0,29.0
95113,3105.13,1700.0,4050.0,31.0,3807.14,3000.0,4500.0,7.0,4131.33,3400.0,4999.0,3.0,,,,,,,,,2622.56,1721.0,3104.0,9.0
95116,1722.38,1100.0,2195.0,13.0,2955.0,2525.0,3925.0,9.0,3316.3,2695.0,4000.0,10.0,3736.0,1850.0,4580.0,5.0,,,,,2029.17,1495.0,2480.0,6.0
95117,2022.93,1400.0,3384.0,15.0,2633.32,1400.0,3600.0,28.0,3755.0,2950.0,4250.0,9.0,5500.0,5500.0,5500.0,1.0,,,,,2189.44,1695.0,3925.0,9.0
95118,1228.33,1185.0,1295.0,3.0,2627.5,1995.0,4130.0,8.0,3712.08,1250.0,4950.0,26.0,4188.53,3395.0,4800.0,19.0,,,,,2445.0,2445.0,2445.0,1.0
95119,2500.0,2500.0,2500.0,1.0,3012.5,2700.0,3350.0,4.0,3900.0,3800.0,4000.0,2.0,,,,,5450.0,5450.0,5450.0,1.0,2723.5,2702.0,2745.0,2.0
95120,1100.0,1100.0,1100.0,1.0,2900.0,1200.0,3750.0,4.0,4077.06,3195.0,5200.0,17.0,5295.88,3890.0,9000.0,17.0,5222.5,4995.0,5450.0,2.0,,,,
95121,1310.0,850.0,2800.0,8.0,2900.0,2675.0,3500.0,8.0,3514.44,2995.0,3900.0,9.0,4198.8,3500.0,4500.0,5.0,4850.0,4500.0,5100.0,3.0,,,,
95122,,,,,2743.6,2490.0,3150.0,5.0,3383.75,2995.0,3550.0,4.0,4913.57,3950.0,7500.0,7.0,,,,,2826.0,2826.0,2826.0,1.0
95123,2063.0,1000.0,2775.0,11.0,2554.18,1300.0,3100.0,22.0,3580.86,1900.0,4471.0,28.0,4008.64,3495.0,4650.0,28.0,,,,,2385.75,1680.0,2806.0,12.0
95124,1747.14,1200.0,2300.0,7.0,2933.89,2100.0,3620.0,18.0,3966.16,1200.0,4995.0,32.0,4530.0,1950.0,7950.0,11.0,,,,,1819.17,1450.0,2250.0,6.0
95125,2874.21,1600.0,3580.0,47.0,3395.79,1520.0,4800.0,57.0,4027.92,2895.0,5995.0,39.0,4522.86,1350.0,8900.0,14.0,6881.67,4800.0,11495.0,6.0,2095.0,1370.0,2665.0,4.0
95126,2834.43,1100.0,3940.0,74.0,3473.14,1500.0,4450.0,70.0,3708.11,2350.0,4999.0,19.0,4370.71,1900.0,5495.0,7.0,8675.0,7850.0,9500.0,2.0,2396.39,1350.0,3341.0,18.0
95127,1706.2,849.0,2727.0,10.0,2442.78,1000.0,3200.0,9.0,3368.0,2200.0,4100.0,10.0,3998.33,3495.0,4400.0,6.0,4925.0,4100.0,5750.0,2.0,1948.4,1250.0,2700.0,5.0
95128,2653.88,1598.0,7500.0,57.0,3247.87,1200.0,5060.0,45.0,3749.33,2500.0,5400.0,30.0,4415.83,3500.0,5200.0,6.0,4800.0,4800.0,4800.0,1.0,2805.58,1595.0,3693.0,19.0
95129,1992.14,600.0,2945.0,14.0,2736.71,2095.0,3300.0,24.0,3932.16,2400.0,4999.0,32.0,4405.83,2250.0,6000.0,12.0,4308.0,4308.0,4308.0,1.0,2291.5,2050.0,2912.0,6.0
95130,1930.44,1750.0,2100.0,9.0,2531.67,2150.0,3100.0,6.0,3936.25,3200.0,4350.0,8.0,4831.2,4300.0,6400.0,5.0,6500.0,6500.0,6500.0,1.0,,,,
95131,2025.0,1580.0,2370.0,4.0,3270.36,2695.0,3795.0,14.0,3686.62,3100.0,4100.0,21.0,4015.53,1500.0,4600.0,17.0,1450.0,1450.0,1450.0,1.0,2785.5,1940.0,3254.0,4.0
95132,1649.33,899.0,2250.0,9.0,3022.5,2650.0,3395.0,2.0,3804.78,3299.0,4500.0,9.0,3948.35,3590.0,4500.0,20.0,,,,,2301.0,1695.0,2623.0,3.0
95133,1927.5,1560.0,2295.0,2.0,2528.14,1862.0,3100.0,7.0,3588.87,3195.0,3980.0,15.0,3941.08,3500.0,4495.0,12.0,4489.0,4300.0,4900.0,5.0,2707.0,2510.0,2904.0,2.0
95134,2955.56,1199.0,4200.0,18.0,3366.5,2895.0,4240.0,8.0,3947.0,3595.0,4299.0,2.0,,,,,,,,,2761.0,2298.0,3457.0,13.0
95135,2200.0,2200.0,2200.0,1.0,3235.45,2750.0,3800.0,11.0,3664.17,3450.0,3995.0,6.0,5111.25,4495.0,6500.0,4.0,5278.5,4650.0,5995.0,10.0,1020.0,1020.0,1020.0,1.0
95136,1528.2,1000.0,2441.0,5.0,2843.77,1800.0,3357.0,13.0,3681.19,3158.0,4600.0,27.0,4358.23,3495.0,7600.0,26.0,3747.5,1300.0,4795.0,4.0,2566.25,2245.0,2748.0,4.0
95138,1797.5,1200.0,2395.0,2.0,3385.0,2850.0,4400.0,7.0,3819.44,1280.0,6000.0,9.0,4736.25,3750.0,8500.0,8.0,6750.0,6750.0,6750.0,1.0,2610.0,2610.0,2610.0,1.0
95139,,,,,2695.0,2695.0,2695.0,1.0,2647.5,1000.0,3500.0,4.0,4225.0,4200.0,4250.0,2.0,3950.0,3950.0,3950.0,1.0,,,,
95140,,,,,,,,,4200.0,4200.0,4200.0,1.0,,,,,,,,,,,,
95148,1662.5,850.0,2100.0,4.0,3493.5,3237.0,3750.0,2.0,3500.69,2000.0,4300.0,16.0,4268.75,3790.0,5000.0,12.0,,,,,,,,
95608,1463.69,700.0,1995.0,16.0,1702.26,900.0,2500.0,54.0,2262.78,1500.0,3795.0,36.0,2867.0,2295.0,3750.0,12.0,3190.0,3190.0,3190.0,1.0,1439.22,985.0,2015.0,18.0
95610,1577.27,800.0,2345.0,22.0,1836.62,1175.0,2370.0,37.0,2325.36,850.0,3195.0,55.0,2628.67,800.0,3400.0,15.0,,,,,1615.35,1225.0,2100.0,17.0
95621,1392.5,970.0,1775.0,4.0,1756.7,1225.0,2325.0,23.0,22544.8,1750.0,364900.0,35.0,2462.43,2050.0,2960.0,7.0,,,,,1597.0,1400.0,1895.0,4.0
95624,1603.0,660.0,2195.0,5.0,1926.67,1295.0,2595.0,12.0,2545.78,1895.0,4650.0,32.0,2925.18,2295.0,4365.0,34.0,3345.0,2995.0,3670.0,8.0,,,,
95626,850.0,850.0,850.0,1.0,1795.0,1795.0,1795.0,1.0,2243.33,2140.0,2295.0,3.0,2595.0,2595.0,2595.0,1.0,,,,,,,,
95628,1614.0,850.0,2300.0,15.0,1717.33,1095.0,2195.0,21.0,2491.97,1595.0,3500.0,29.0,2794.33,1995.0,3800.0,24.0,3071.25,2795.0,3395.0,4.0,1695.25,1535.0,1875.0,4.0
95630,2061.16,860.0,3252.0,25.0,2353.37,1595.0,2795.0,52.0,2715.91,950.0,6000.0,88.0,3056.19,1750.0,6500.0,77.0,3622.38,3150.0,4500.0,8.0,2134.73,1750.0,2895.0,15.0
95632,,,,,1878.0,1350.0,2200.0,5.0,2433.69,1200.0,3500.0,16.0,2597.88,2250.0,2968.0,8.0,,,,,,,,
95641,,,,,,,,,2650.0,2650.0,2650.0,1.0,,,,,,,,,,,,
95655,,,,,,,,,2600.0,2600.0,2600.0,1.0,2495.0,2495.0,2495.0,1.0,3270.0,3095.0,3445.0,2.0,,,,
95660,1191.0,780.0,1480.0,5.0,1442.86,1125.0,1650.0,7.0,111964.08,1205.0,2750000.0,25.0,2369.83,2100.0,2650.0,12.0,3200.0,3200.0,3200.0,2.0,1864.0,1864.0,1864.0,1.0
95662,575.0,575.0,575.0,1.0,1742.5,1350.0,2075.0,8.0,2455.89,1895.0,3500.0,27.0,3155.0,2650.0,3500.0,7.0,3300.0,2850.0,3500.0,4.0,1659.5,1465.0,1798.0,4.0
95670,1164.33,800.0,2500.0,15.0,1765.9,1275.0,2740.0,30.0,2196.07,1200.0,2800.0,54.0,15437.06,2100.0,399000.0,31.0,3331.67,2795.0,3700.0,3.0,1711.11,985.0,2195.0,9.0
95673,1596.67,1400.0,1795.0,3.0,1496.25,1200.0,1995.0,4.0,2286.89,1907.0,2400.0,9.0,3647.5,2095.0,5200.0,2.0,,,,,,,,
95683,,,,,1981.67,1395.0,2350.0,3.0,2381.67,2095.0,2600.0,3.0,4033.33,3750.0,4500.0,3.0,,,,,,,,
95690,,,,,,,,,1947.5,1895.0,2000.0,2.0,,,,,,,,,,,,
95693,1250.0,1250.0,1250.0,1.0,1825.0,1500.0,2150.0,2.0,,,,,,,,,,,,,,,,
95742,1248.0,900.0,1596.0,2.0,,,,,2752.5,1350.0,5680.0,14.0,2987.28,2000.0,4900.0,25.0,3052.5,2595.0,3395.0,6.0,1840.0,1840.0,1840.0,1.0
95758,1454.38,700.0,2100.0,8.0,2129.38,1750.0,2395.0,8.0,2435.34,1450.0,3300.0,85.0,2681.74,2300.0,3500.0,54.0,2682.5,860.0,3345.0,6.0,2005.0,1816.0,2108.0,4.0
95814,1804.58,990.0,4200.0,52.0,2239.69,1150.0,4500.0,26.0,4317.9,1600.0,16035.0,10.0,,,,,,,,,1643.59,890.0,3555.0,22.0
95815,1081.42,660.0,1895.0,26.0,1597.91,850.0,2000.0,22.0,2190.78,1395.0,3000.0,18.0,2300.0,2300.0,2300.0,1.0,,,,,1263.25,995.0,1495.0,4.0
95816,1588.13,1095.0,2350.0,128.0,1958.36,1200.0,3700.0,67.0,2850.91,850.0,5500.0,11.0,3475.0,1750.0,5200.0,2.0,2695.0,2695.0,2695.0,1.0,1528.47,1050.0,2600.0,15.0
95817,1500.75,1050.0,2050.0,20.0,2006.13,1400.0,2975.0,32.0,2360.0,1555.0,3195.0,20.0,2112.33,774.0,3150.0,6.0,,,,,,,,
95818,1478.87,800.0,1995.0,53.0,2083.48,1350.0,2995.0,56.0,2637.59,1500.0,3795.0,27.0,3282.5,2995.0,3895.0,4.0,3790.0,3790.0,3790.0,1.0,1193.0,950.0,1495.0,5.0
95819,1849.29,1295.0,2475.0,14.0,2103.95,579.0,3450.0,22.0,2622.18,1895.0,3300.0,22.0,4700.0,3450.0,5950.0,2.0,4772.5,4750.0,4795.0,2.0,1187.0,979.0,1395.0,2.0
95820,1409.86,984.0,1695.0,7.0,1906.4,1000.0,2495.0,25.0,2143.63,679.0,3000.0,38.0,2316.67,1500.0,2850.0,3.0,2945.0,2945.0,2945.0,1.0,1295.0,1295.0,1295.0,1.0
95821,1326.15,780.0,1995.0,66.0,1618.57,975.0,2300.0,51.0,2186.28,1560.0,2598.0,18.0,2697.5,2595.0,2800.0,2.0,3020.0,2995.0,3045.0,2.0,1388.17,995.0,1600.0,6.0
95822,1263.89,735.0,1695.0,9.0,1783.11,1099.0,2800.0,27.0,2178.84,1100.0,3500.0,37.0,2807.5,2350.0,3450.0,6.0,,,,,1666.67,1400.0,2200.0,3.0
95823,1404.23,760.0,3960.0,13.0,1601.56,950.0,1995.0,25.0,2070.71,842.0,2850.0,66.0,2336.2,1750.0,2650.0,15.0,2750.0,2750.0,2750.0,1.0,1350.17,944.0,1791.0,6.0
95824,1107.5,700.0,1495.0,8.0,1547.33,1150.0,2195.0,18.0,2032.62,1250.0,2500.0,13.0,2449.5,1900.0,2999.0,2.0,,,,,1898.0,1898.0,1898.0,1.0
95825,1425.65,960.0,1800.0,40.0,1731.57,1195.0,2850.0,46.0,2398.33,920.0,3700.0,18.0,1725.0,1200.0,2250.0,2.0,,,,,1434.35,945.0,2111.0,23.0
95826,1460.67,870.0,1893.0,15.0,1735.62,1007.0,2695.0,37.0,2265.23,1795.0,3400.0,43.0,2460.21,795.0,3300.0,14.0,2795.0,2795.0,2795.0,1.0,1552.17,710.0,1850.0,6.0
95827,2112.5,1300.0,3800.0,4.0,1690.0,1450.0,1850.0,6.0,2314.09,1695.0,2950.0,11.0,2442.6,2295.0,2650.0,5.0,,,,,1797.5,1500.0,2200.0,4.0
95828,875.0,850.0,900.0,2.0,1778.43,1450.0,2100.0,7.0,2254.38,1310.0,4200.0,53.0,2451.71,2100.0,2785.0,17.0,2820.0,2645.0,2995.0,2.0,2293.0,2293.0,2293.0,1.0
95829,1431.67,1100.0,1995.0,3.0,2075.0,2000.0,2150.0,2.0,2406.15,2100.0,3000.0,13.0,2800.45,2495.0,3200.0,11.0,2895.0,2895.0,2895.0,1.0,2000.0,2000.0,2000.0,1.0
95831,1592.43,1000.0,1957.0,7.0,1850.44,700.0,2350.0,34.0,2460.0,1795.0,3075.0,19.0,2833.64,1500.0,3500.0,11.0,3200.0,3200.0,3200.0,1.0,1865.83,1350.0,2700.0,12.0
95832,800.0,800.0,800.0,1.0,,,,,2054.45,1500.0,2400.0,11.0,2499.67,2100.0,2799.0,3.0,3506.0,3506.0,3506.0,1.0,,,,
95833,2001.88,1395.0,2375.0,16.0,2157.25,1590.0,2940.0,59.0,2450.23,1500.0,5500.0,44.0,2636.25,2395.0,3000.0,8.0,2495.0,2495.0,2495.0,1.0,1838.27,1220.0,2400.0,11.0
95834,1572.92,860.0,1925.0,12.0,2125.47,1650.0,2995.0,19.0,2583.65,1200.0,6000.0,52.0,2667.32,2195.0,3200.0,28.0,2947.5,2495.0,3300.0,4.0,1887.5,1755.0,2015.0,4.0
95835,1692.8,650.0,1999.0,10.0,2173.2,1860.0,2750.0,20.0,2537.43,1100.0,4950.0,54.0,2706.93,1200.0,3700.0,27.0,3111.36,2595.0,4100.0,11.0,1609.0,1336.0,1882.0,2.0
95837,,,,,2000.0,2000.0,2000.0,1.0,,,,,,,,,,,,,,,,
95838,1226.33,940.0,1806.0,12.0,1440.38,1000.0,1800.0,13.0,2061.71,1500.0,2550.0,17.0,2467.5,2000.0,2800.0,12.0,1200.0,1200.0,1200.0,1.0,1196.67,900.0,1395.0,3.0
95841,1369.62,990.0,1600.0,13.0,1739.62,1050.0,2275.0,29.0,2191.36,1310.0,2850.0,11.0,2483.33,2400.0,2550.0,3.0,,,,,1423.33,1095.0,1625.0,3.0
95842,1155.0,670.0,1600.0,3.0,1670.47,1395.0,2000.0,30.0,2114.35,1200.0,2800.0,31.0,2340.38,1600.0,3500.0,16.0,,,,,1772.33,1650.0,1980.0,3.0
95843,1518.2,1380.0,1671.0,5.0,1925.83,1650.0,2095.0,6.0,2391.39,1350.0,2930.0,56.0,2705.88,1995.0,3300.0,24.0,3297.5,2895.0,3700.0,2.0,2474.0,2163.0,2785.0,2.0
95864,1133.75,985.0,1300.0,4.0,1998.65,1395.0,3150.0,26.0,2374.0,1795.0,3499.0,16.0,3925.0,3600.0,4500.0,3.0,6347.5,3295.0,9400.0,2.0,1512.0,1399.0,1625.0,2.0
95692,,,,,,,,,2250.0,2250.0,2250.0,1.0,3116.67,2650.0,3350.0,3.0,,,,,,,,
95901,1061.67,650.0,1400.0,12.0,1284.69,950.0,1850.0,48.0,2120.84,1300.0,2600.0,38.0,2415.33,1950.0,2800.0,15.0,2452.5,2200.0,2550.0,6.0,1310.0,900.0,2490.0,6.0
95918,,,,,1650.0,1650.0,1650.0,1.0,,,,,,,,,,,,,,,,
95919,,,,,1675.0,1500.0,1850.0,2.0,,,,,,,,,,,,,,,,
95961,865.56,750.0,1095.0,9.0,1335.91,945.0,1550.0,11.0,2048.79,995.0,2550.0,33.0,2456.42,900.0,3900.0,24.0,2372.5,2245.0,2500.0,2.0,,,,
95962,,,,,,,,,1900.0,1900.0,1900.0,1.0,,,,,,,,,,,,
93401,1873.07,800.0,3000.0,27.0,2838.42,1500.0,5965.0,38.0,3639.67,1000.0,5750.0,30.0,4812.38,3800.0,5500.0,8.0,4500.0,4500.0,4500.0,1.0,1739.0,1030.0,2400.0,6.0
93402,1731.25,1600.0,2000.0,4.0,3119.0,2400.0,3895.0,5.0,3375.0,2800.0,4200.0,8.0,,,,,8066.67,3200.0,10500.0,3.0,1700.0,1700.0,1700.0,1.0
93405,2071.88,1500.0,3200.0,8.0,2600.82,1450.0,4150.0,17.0,3832.06,3000.0,5000.0,17.0,5038.08,1370.0,6900.0,13.0,6256.6,766.0,9500.0,10.0,1548.6,1250.0,2000.0,5.0
